CustumerId,Speed,RPM,EngineLoad
271088,59,1908,24
269219,63,2029,46
269218,66,2140,41
269217,72,2342,67
269216,77,1825,0
269215,75,1836,38
269247,77,1866,40
269246,77,1874,40
269245,78,1894,1
269244,77,1871,26
269243,77,1880,26
269275,77,1865,38
269274,77,1880,36
269273,77,1884,0
269272,75,64,7
269271,75,1761,1
269379,75,1600,0
271106,75,1600,0
271156,75,1564,0
271151,75,1564,0
269378,75,1564,0
269377,75,1509,16
271169,75,1509,16
269376,62,1509,19
271195,62,1509,19
271251,60,1473,27
269375,60,1473,27
271285,60,1473,27
271284,0,1442,25
269394,0,1442,25
271283,55,1344,0
269393,55,1344,0
269392,55,1335,32
271282,55,1335,32
269391,55,1330,11
271281,55,1330,11
269390,52,1276,0
271297,52,1276,0
271296,49,1574,15
271330,47,1532,13
271341,50,1619,48
271359,48,1557,5
271396,42,1362,0
271408,39,1255,59
271443,40,1303,25
271449,42,1364,67
271488,46,1495,51
271535,46,1495,51
271534,48,1560,26
271533,49,1578,27
271551,50,1630,38
269449,51,1649,28
269448,54,1743,38
269447,56,1794,40
269446,56,1811,37
269445,58,1875,39
269444,57,1860,18
269455,57,1854,34
269454,59,1894,38
269489,60,1924,32
269488,59,962,0
269487,60,1459,33
269486,59,1452,33
269485,60,1458,37
269518,60,1464,29
269517,59,1442,31
269516,59,1437,37
269515,59,1446,36
269514,60,1463,39
269558,59,1429,1
269557,57,1405,4
269556,56,1350,3
269555,40,867,0
269554,32,914,22
269586,35,1588,27
269585,37,1693,16
269584,40,1801,30
269583,41,1839,30
269582,41,1814,30
269630,38,1752,30
269628,37,1652,30
269625,36,0,5
269623,36,1638,17
269622,36,1208,0
269619,25,1169,4
269658,20,877,20
269657,20,1309,4
269656,22,1646,37
269655,28,1710,1
271589,31,1435,43
269703,31,1435,43
269702,36,1621,61
271617,36,1621,61
271633,43,1956,49
269701,43,1956,49
269700,44,1979,5
271651,44,1979,5
271661,41,1829,6
269699,41,1829,6
269725,40,1806,5
269724,38,1728,36
269723,40,1815,5
269722,36,1617,0
269721,37,1653,38
271678,38,1181,50
269780,38,1181,50
271695,38,1181,50
271706,41,1338,60
269779,41,1338,60
269778,42,1369,49
271733,42,1369,49
271750,43,1375,41
269777,43,1375,41
269776,43,1401,4
271767,43,1401,4
269786,44,1424,16
269785,45,1455,7
269784,43,1395,5
269783,46,1482,56
269782,47,1514,17
271773,46,1492,18
271788,47,1512,30
271794,45,1469,10
271807,44,1429,10
271806,44,1412,29
271805,44,1420,27
269851,43,1381,2
269850,39,1244,0
269849,39,1274,49
269848,43,1400,56
269847,45,1456,46
269846,48,1543,45
269857,49,1578,16
269856,50,1607,30
269855,50,1651,17
269854,51,1628,18
269874,50,1616,19
269873,52,1690,47
269872,54,1719,5
269871,47,1510,0
269896,41,1181,0
269895,31,888,11
269894,30,2148,47
269893,35,1694,0
269892,38,1759,10
269925,40,1850,0
269924,44,1968,30
269923,45,1979,45
269921,47,2062,44
269922,45,2059,31
269942,49,2223,34
269941,49,1963,0
269940,43,1905,11
269939,0,1796,0
269938,39,1814,51
269965,44,1979,28
269964,44,1967,10
269963,37,1225,0
269962,40,1288,67
269961,43,1380,48
271813,40,1090,0
270011,40,1090,0
270010,33,907,22
271812,33,907,22
270009,32,2203,33
271811,32,2203,33
270008,35,1592,51
271810,35,1592,51
271809,41,1848,3
270007,41,1848,3
270020,42,1888,41
270019,41,1863,23
270018,38,1726,3
270017,29,1295,42
270013,34,1525,45
271823,38,1737,56
271822,35,1592,1
271821,36,1625,50
271820,37,1689,12
271819,36,1658,48
271835,40,1783,27
271834,39,1751,37
270074,39,1751,37
270073,39,1772,41
271833,39,1772,41
271832,41,1829,39
270072,41,1829,39
270071,41,1854,14
271831,41,1854,14
270070,39,1756,0
271846,39,1756,0
270069,31,1414,31
271845,31,1414,31
270096,36,1653,42
270095,41,1849,30
270094,43,1911,16
270093,43,1909,23
270120,32,1420,0
270119,31,1410,32
270118,33,1628,43
270117,34,1516,0
271844,34,1517,9
271843,35,1553,12
271842,35,1591,9
271841,35,1600,5
271862,35,1598,3
271861,33,1470,0
270154,31,1416,0
270153,31,1391,0
270152,33,1515,30
270151,36,1600,15
270150,22,1070,0
270149,20,1416,19
270174,19,1472,3
270173,31,2210,68
270172,31,1378,39
270197,34,1570,49
270196,0,1878,61
270195,43,2024,27
270194,44,1990,4
270193,39,1722,10
271860,42,1931,65
270254,42,1931,65
271859,48,1276,0
270253,48,1276,0
270252,51,1659,61
271858,51,1659,61
271876,52,1688,40
270251,52,1688,40
270250,53,1711,25
271875,53,1711,25
270260,54,1755,27
271874,54,1755,27
271873,56,1822,62
270259,56,1822,62
270258,56,1806,16
271872,56,1806,16
271888,53,1685,4
270257,53,1685,4
270256,48,1536,5
271887,48,1536,5
270300,45,1461,19
271886,45,1461,19
270299,43,1384,0
271885,43,1384,0
270298,44,1433,37
271884,44,1433,37
271909,46,1475,3
270297,46,1475,3
270296,44,1408,0
271908,44,1408,0
270317,45,1444,18
271907,45,1444,18
270316,49,1568,49
271906,49,1568,49
271905,48,1539,40
270315,48,1539,40
271934,49,1584,44
270314,49,1584,44
271933,51,1637,41
270313,51,1637,41
271932,52,1681,33
271931,51,1652,34
271930,50,1598,1
271950,46,1492,5
271949,37,882,21
271948,30,912,21
271947,25,919,21
271946,18,982,0
271972,20,1388,54
271967,24,1705,67
271966,39,2809,85
271965,45,2061,84
271964,48,1781,0
272001,47,1514,69
272000,50,1621,61
271999,53,1727,47
271998,57,1850,70
271997,60,1940,51
270371,59,1452,61
270370,59,1423,4
270369,58,1384,17
270368,52,1269,0
270377,48,1179,0
270376,46,1101,0
270375,47,1142,81
272014,48,1187,58
270403,48,1187,58
272013,48,1193,58
270402,48,1193,58
272012,51,1208,72
270401,51,1208,72
270400,56,1363,0
272011,56,1363,0
270399,61,1438,71
272010,61,1438,71
270409,63,1528,7
270408,61,1405,0
270407,0,1333,0
270406,0,1595,0
270405,50,1614,29
272038,51,1651,18
272037,51,1614,9
272036,50,1619,34
272035,52,1690,29
272034,56,1822,69
272048,64,2060,65
270462,65,2078,0
272047,65,2078,0
270460,64,2055,4
272046,64,2055,4
270458,62,2001,40
272045,62,2001,40
272044,61,1949,0
270457,61,1949,0
270456,62,1989,6
272059,62,1989,6
272058,60,1907,0
270455,60,1907,0
270466,59,1914,5
272057,59,1914,5
272056,60,1943,1
270465,60,1943,1
270464,58,1857,0
272055,58,1857,0
272079,54,1707,0
270463,54,1707,0
270472,48,1544,0
270471,40,1262,0
270470,37,1596,31
270469,43,1968,58
270468,42,1966,16
272078,46,2070,47
272077,53,2408,76
272076,57,1844,78
272075,56,1828,43
272085,56,1814,4
272103,56,1814,4
272102,54,1761,32
272084,54,1761,32
270512,54,1755,37
270511,55,1798,40
270510,55,1791,5
270509,63,2044,59
270508,66,1046,19
270518,66,1574,7
270517,66,1606,56
270516,69,1680,58
272083,67,1619,1
270558,67,1619,1
272101,67,1619,1
272100,63,1531,9
272082,63,1531,9
270557,63,1531,9
272099,63,1536,50
270556,63,1536,50
272081,63,1536,50
270555,68,1649,63
272080,68,1649,63
272098,68,1649,63
272114,70,1682,15
270554,70,1682,15
272113,68,1657,12
272112,69,1685,41
272111,68,1619,0
272110,64,1497,0
272132,60,1472,58
272131,65,1583,74
270587,69,1675,43
272130,69,1675,43
272129,69,1664,16
270586,69,1664,16
270585,70,1703,34
272128,70,1703,34
272142,68,1653,4
270584,68,1653,4
272141,63,1530,37
270583,63,1530,37
272140,66,1606,48
270582,66,1606,48
270605,65,1567,2
270604,65,1557,42
270603,65,1669,42
270602,71,1697,38
272139,76,1839,65
272138,79,1910,45
272156,79,1859,17
272155,79,1781,0
272154,71,1720,0
272153,71,1677,0
272152,64,1559,0
270640,64,1559,0
270639,64,1532,13
272184,64,1532,13
270638,62,1507,1
272183,62,1507,1
270637,61,1488,3
272182,61,1488,3
272181,55,1328,0
270636,55,1328,0
270646,55,1302,10
270645,55,1333,33
270644,57,1375,5
270643,55,1310,0
270652,47,1137,0
272180,47,1137,0
272207,50,1212,58
270651,50,1212,58
272206,50,923,9
270650,50,923,9
270649,51,1642,30
272205,51,1642,30
270664,56,1794,44
270663,61,1957,43
270662,62,1980,38
270661,60,1885,11
270660,56,1846,20
270682,56,1792,40
270681,53,1686,5
270680,47,1520,0
270679,44,1420,25
270678,45,1450,59
270700,49,1594,60
270699,50,1615,13
270698,56,1798,70
270697,60,1665,0
270696,61,1485,54
270718,61,1491,19
270717,62,1521,19
270716,61,1480,0
270715,61,1492,29
270714,63,1545,57
270736,66,1606,34
272204,66,1606,34
270735,66,1620,49
272203,66,1620,49
272230,66,1615,5
270734,66,1615,5
270733,65,1590,2
272229,65,1590,2
272228,65,1591,10
270732,65,1591,10
272227,66,1610,16
272226,68,1655,20
272271,68,1491,0
272270,67,901,21
272269,62,917,21
272268,63,916,22
270773,61,917,22
270772,58,922,21
270771,59,918,0
270769,48,915,0
270768,47,918,0
270784,43,917,22
270783,41,922,21
270782,39,922,23
270781,37,0,22
270802,31,896,23
270801,31,920,23
270800,0,2094,2
270799,0,1817,32
270798,43,1939,18
270819,41,897,14
270818,39,1267,69
270817,40,1297,13
270816,39,1273,45
270815,43,1382,27
270843,44,1436,44
270842,45,1446,29
270840,47,1505,27
270839,45,1432,25
270838,50,1610,41
270876,50,1628,3
272267,50,1628,3
272301,51,1649,40
270875,51,1649,40
272300,53,1709,45
270874,53,1709,45
272299,53,1698,5
270873,53,1698,5
270872,50,1603,16
272298,50,1603,16
270882,49,1586,52
270881,48,1562,27
270880,47,1534,24
270879,50,1619,37
270878,55,1787,41
272297,60,1925,54
272354,62,1148,0
272353,64,1569,52
272352,67,1635,25
272351,66,1618,21
272350,66,1600,19
270939,63,1538,0
270938,60,1449,18
270937,59,1435,23
270936,58,1438,11
270935,57,1386,9
270934,53,1281,0
270951,50,1602,35
270949,51,1627,33
270948,53,1716,36
270990,54,1717,9
270989,52,1685,30
270988,53,1698,28
270987,51,1637,0
270986,51,1637,29
271006,53,1718,41
272383,53,1718,41
272382,56,1805,44
271005,56,1805,44
271004,57,1846,43
272381,57,1846,43
272380,56,1813,32
271003,56,1813,32
272379,55,1785,41
271002,55,1785,41
272427,55,1776,41
272426,57,1830,41
272425,56,1835,0
272424,53,1587,14
272421,33,0,19
272483,30,1410,48
271059,30,1338,15
272482,30,1338,15
272481,29,1381,69
271058,29,1381,69
272480,38,1477,82
271057,38,1477,82
272479,45,1986,60
271056,45,1986,60
271055,45,2274,60
272539,45,2274,60
272569,45,2274,60
271054,45,2401,26
272538,45,2401,26
272568,45,2401,26
271065,45,2376,32
271064,49,2233,14
271063,49,2239,36
271062,51,1373,0
271070,51,1651,34
271069,54,1749,11
271068,58,1874,40
271067,61,1957,0
271093,60,1924,9
271092,59,1931,34
271091,62,1991,63
271090,68,2188,61
271089,69,1834,0
271116,67,1640,42
271115,68,1661,40
271114,68,1657,27
271113,71,1717,46
271107,73,1778,36
271157,72,1779,17
272537,72,1779,17
272567,72,1779,17
271155,73,1763,42
272536,73,1763,42
272566,73,1763,42
272565,72,1754,40
271154,72,1754,40
272535,72,1754,40
272564,71,1740,40
271153,71,1740,40
272534,71,1740,40
272681,72,1759,69
272628,72,1759,69
271152,72,1759,69
271164,75,1822,57
271162,76,1852,21
271161,76,1838,25
271160,72,1730,0
271158,71,1720,70
271179,69,1689,0
271177,63,1450,0
271174,50,900,22
271171,45,915,21
271170,45,1439,18
271200,44,1407,9
271199,29,872,23
271198,18,850,50
271197,27,1227,84
271196,28,1442,79
271222,42,1889,72
271221,50,2302,66
271220,57,2571,60
271219,56,1818,0
271218,51,1643,0
272627,46,1476,0
272680,46,1476,0
271256,46,1476,0
271255,46,1474,49
272626,46,1474,49
272679,46,1474,49
272678,48,1561,68
271254,48,1561,68
272625,48,1561,68
272624,48,1397,68
271253,48,1397,68
272677,48,1397,68
271252,45,1381,0
272721,45,1381,0
272720,28,886,0
272719,16,1275,0
272718,23,1247,70
272717,29,1247,7
272755,29,1563,0
272754,25,1214,0
272753,21,843,0
272752,21,743,69
272751,21,1030,9
272798,13,948,67
272797,22,1602,64
271286,31,1447,0
271300,37,1662,38
271299,38,1690,2
271298,31,1427,0
271335,28,1253,0
271334,23,1061,0
271333,20,934,6
271332,19,1334,23
271331,22,1545,31
271346,20,1405,0
271345,19,1333,16
271344,21,1482,14
271343,22,1553,21
271342,25,1789,32
271364,25,1797,7
271363,22,1555,0
271362,20,1416,1
271361,8,867,26
271360,4,875,50
271384,10,1299,48
272796,10,1299,48
272795,22,2620,10
271383,22,2620,10
271382,22,1522,23
272794,22,1522,23
271381,25,1731,6
272842,25,1731,6
272841,23,1600,0
271380,23,1600,0
271401,25,1737,27
271400,27,1890,7
271399,27,1929,3
271398,26,870,18
271397,27,909,21
271413,28,916,21
271412,24,920,22
271411,13,919,23
271410,10,830,58
271409,11,845,71
271448,12,909,43
271447,17,918,23
271446,15,918,23
271445,12,920,23
271444,4,917,23
271454,6,849,23
271453,11,785,3
271452,17,1220,3
271451,26,878,1
271450,25,984,1
271493,25,1124,63
272840,25,1124,63
271492,30,0,48
272839,30,0,48
272838,30,1387,19
271491,30,1387,19
271490,30,1344,9
272895,30,1344,9
271489,30,897,23
272894,30,897,23
272893,30,897,23
272892,15,918,23
272891,15,921,24
272946,8,916,23
272945,3,921,23
272944,2,922,23
271532,0,848,22
271531,0,773,38
271530,0,775,40
271529,0,778,40
271528,0,777,40
271527,0,778,40
271538,0,779,41
271537,0,769,25
271536,0,781,23
271556,0,777,23
271555,0,778,23
271554,0,780,23
271553,0,781,22
271552,0,781,22
271594,0,781,22
271593,0,781,22
271592,0,781,22
271591,0,781,22
271590,0,781,22
271622,0,781,22
271621,0,781,22
271620,0,781,22
271619,0,781,22
271618,0,781,22
271638,0,0,0
271637,0,0,0
271636,0,0,0
271635,0,0,0
271634,0,0,0
271656,0,0,0
271655,0,0,0
271654,0,0,0
271653,0,0,0
271652,0,0,0
271666,0,0,0
271665,0,0,0
271664,0,0,0
271663,0,0,0
271662,0,0,0
272943,0,0,0
271683,0,0,0
272942,0,0,0
271682,0,0,0
272990,0,0,0
271681,0,0,0
272989,0,0,0
271680,0,0,0
271679,0,0,0
272988,0,0,0
271700,0,0,0
271699,0,0,0
271698,0,0,0
271697,0,0,0
271696,0,0,0
271711,0,0,0
271710,0,0,0
271709,0,0,0
271708,0,0,0
271707,0,0,0
271738,0,0,0
271737,0,0,0
271736,0,0,0
271735,0,0,0
271734,0,0,0
271755,0,0,0
271754,0,0,0
271753,0,0,0
271752,0,0,0
271751,0,0,0
271772,0,0,0
271771,0,0,0
271770,0,0,0
271769,0,0,0
271768,0,0,0
271778,0,0,0
271777,0,0,0
271776,0,0,0
271775,0,0,0
271774,0,0,0
271793,0,0,0
271792,0,0,0
271791,0,0,0
271790,0,0,0
271789,0,0,0
271799,0,0,0
271798,0,0,0
271797,0,0,0
271796,0,0,0
271795,0,0,0
271808,0,0,0
334766,19,1364,61
334765,23,1637,30
334764,31,2197,60
334763,28,1989,8
334762,27,1850,6
334781,21,1521,31
334789,21,1521,31
334788,29,2087,82
334780,29,2087,82
334804,34,2311,12
334779,34,2311,12
334811,12,854,41
334778,12,854,41
334777,7,905,69
334810,7,905,69
334815,7,930,52
334831,5,886,71
334837,8,1029,80
334848,16,1784,14
334859,15,1009,97
334865,11,785,65
334787,7,957,21
334871,7,957,21
334878,8,974,52
334786,8,974,52
334947,19,1313,29
334785,7,882,49
334893,7,882,49
334958,19,1324,29
334899,3,903,60
334784,3,903,60
334783,3,896,73
334964,19,1350,29
334905,3,896,73
334970,18,1320,0
334782,4,899,78
334911,4,899,78
334793,7,930,76
334809,18,1290,20
334792,4,930,53
334808,17,833,30
334791,2,898,65
334807,7,887,47
334790,5,900,81
334806,2,896,48
334805,7,1404,65
334927,11,1802,57
334814,8,902,46
334936,17,1190,0
334813,8,910,47
334812,0,769,41
334820,0,789,34
334819,0,789,34
334818,0,789,34
334817,0,789,34
334816,0,789,34
334836,0,789,34
334835,0,789,34
334834,0,789,34
334833,0,789,34
334832,0,789,34
334842,0,789,34
334840,0,0,0
334839,0,0,0
334841,0,789,34
334838,0,0,0
334853,0,0,0
334852,0,0,0
334851,0,0,0
334850,0,0,0
334849,0,0,0
334864,0,0,0
334863,0,0,0
334862,0,0,0
334861,0,0,0
334860,0,0,0
334870,0,0,0
334869,0,0,0
334868,0,0,0
334867,0,0,0
334866,0,0,0
334876,0,0,0
334875,0,0,0
334874,0,0,0
334873,0,0,0
334872,0,0,0
334884,0,0,0
334883,0,0,0
334882,0,0,0
334881,0,0,0
334880,0,0,0
334898,0,0,0
334897,0,0,0
334896,0,0,0
334895,0,0,0
334894,0,0,0
334904,0,0,0
334903,0,0,0
334902,0,0,0
334901,0,0,0
334900,0,0,0
334910,0,0,0
334909,0,0,0
334908,0,0,0
334907,0,0,0
334906,0,0,0
334916,0,0,0
334915,0,0,0
334914,0,0,0
334913,0,0,0
334912,0,0,0
334932,0,0,0
334931,0,0,0
334930,0,0,0
334929,0,782,46
334928,0,0,0
334941,0,780,45
334940,0,779,45
334939,0,771,45
334938,0,781,45
334937,0,781,47
334952,0,785,46
334951,0,778,45
334950,0,779,46
334949,0,778,46
334948,0,782,45
334963,0,776,44
334962,0,778,45
334961,0,782,45
334960,0,780,45
334959,0,777,44
334969,0,781,46
334968,0,779,45
334967,0,783,45
334966,0,783,45
334965,0,777,45
334975,0,779,0
334974,0,778,46
334973,0,768,45
334972,0,781,46
334971,0,781,44
334990,0,782,47
334989,0,784,46
334988,0,782,46
334987,0,780,46
334986,0,780,46
335003,0,780,45
335002,0,782,45
335001,0,785,45
335000,0,784,45
334999,0,777,45
335008,0,780,44
335007,0,778,44
335006,0,783,43
335005,0,782,45
335004,0,778,45
335013,0,780,45
335012,0,776,47
335011,0,776,45
335010,0,779,46
335009,0,778,44
335026,0,776,46
335025,0,780,45
335024,0,781,45
335023,0,778,45
335022,0,781,45
335044,0,779,45
335043,0,777,45
335042,0,779,46
335041,0,787,46
335040,0,780,45
335049,0,782,45
335048,0,780,44
335047,0,781,45
335046,0,781,46
335045,0,779,44
335068,0,778,45
335080,0,783,46
335079,0,782,46
335090,0,778,46
335101,0,782,45
335113,0,782,45
335073,0,782,47
335072,0,781,45
335071,0,782,45
335070,0,779,45
335069,0,780,45
335084,0,779,45
335083,0,781,45
335082,0,782,46
335081,0,780,46
335095,0,778,45
335094,0,778,0
335093,0,780,45
335092,0,780,0
335091,0,781,45
335107,0,781,46
335106,0,781,45
335104,0,781,41
335103,0,1303,42
335102,0,1262,72
335123,0,888,47
335122,0,795,60
335120,12,1574,56
335118,15,1923,43
335114,16,1163,54
335137,20,1419,27
335136,24,1703,44
335135,26,1085,7
335134,28,1226,18
335133,26,1199,59
335147,26,1217,24
335146,24,1118,45
335145,22,1092,48
335144,21,960,21
335143,17,981,22
335157,19,1320,45
335156,23,1620,26
335155,22,1544,7
335154,20,1422,3
335153,11,838,41
335166,4,898,42
335165,8,1045,66
335164,13,993,17
335163,13,914,80
335162,14,1002,67
335178,15,1092,24
335177,19,1379,7
335183,15,1035,30
335189,15,1035,30
335205,13,913,18
335211,11,815,85
335222,14,995,79
335182,15,1059,43
335181,15,1084,63
335180,17,1162,15
335179,13,921,38
335238,11,813,81
335188,11,813,81
335244,11,810,94
335187,11,810,94
335250,9,829,39
335186,9,829,39
335185,15,1036,52
335256,15,1036,52
335272,13,879,26
335184,13,879,26
335194,13,881,57
335193,12,832,44
335192,14,995,85
335191,16,1329,19
335190,17,1194,19
335210,11,809,43
335209,9,913,43
335208,13,909,81
335207,21,1308,61
335206,20,1415,0
335216,17,1415,0
335215,11,837,41
335214,18,1261,63
335212,22,1824,41
335213,22,1486,40
335221,29,2033,25
335220,2,2143,18
335219,34,1544,24
335218,35,1605,9
335217,32,1457,0
335227,36,1616,37
335226,39,1757,12
335225,42,1882,5
335224,39,1767,14
335223,38,1715,2
335243,36,1620,7
335242,34,1539,11
335241,35,1590,6
335240,30,1340,0
335239,21,878,38
335249,15,908,40
335248,8,919,40
335247,0,896,38
335246,1,959,73
335245,6,880,64
335255,6,903,41
335254,4,856,67
335253,7,935,23
335252,5,917,41
335251,13,1023,0
335261,7,857,36
335260,3,881,48
335259,7,901,15
335258,8,963,47
335257,7,900,21
335277,4,840,50
335276,13,998,0
335275,12,1581,23
335274,13,899,21
335273,13,969,38
335282,16,1167,79
335281,22,1535,7
335280,16,1111,14
335279,17,1300,10
335278,16,1114,52
335287,14,989,76
335286,15,1280,50
335285,19,1389,44
335284,20,1389,10
335283,22,1558,38
335292,25,1772,42
335291,24,917,42
335290,24,0,51
335289,27,1152,78
335288,32,1152,45
335307,35,1575,14
335306,32,1418,28
335305,34,1522,27
335304,33,1456,5
335303,34,1504,23
335312,24,1014,0
335311,20,895,39
335310,20,918,39
335308,22,917,39
335309,21,920,38
335323,19,920,39
335317,19,920,39
335342,19,922,39
335316,19,922,39
335315,18,922,38
335341,18,922,38
335340,15,918,40
335314,15,918,40
335313,13,920,39
335346,13,920,39
335328,18,1270,54
335327,21,1456,7
335326,19,1370,26
335325,21,1488,18
335324,20,1380,0
335357,15,1047,5
335368,17,1219,13
335374,14,996,22
335380,13,890,75
335396,22,1566,64
335402,22,1566,64
335408,22,1566,64
335414,29,2060,22
335339,40,2502,17
335338,43,1927,47
335337,44,1985,58
335336,48,1801,0
335335,51,1643,38
335334,52,1665,7
335345,45,1459,0
335344,29,876,37
335343,25,907,38
335351,24,916,38
335350,19,915,38
335349,17,1223,36
335348,21,1469,21
335347,21,1496,15
335362,22,1541,24
335361,23,1630,9
335360,25,1750,38
335359,27,910,30
335358,28,1257,35
335373,28,1216,36
335372,29,1341,69
335371,35,1601,34
335370,37,1663,41
335369,35,1597,14
335379,34,1459,6
335378,30,1363,22
335377,30,1210,22
335376,20,906,22
335375,18,1224,0
335385,18,1285,0
335384,24,1678,38
335383,29,1909,19
335382,31,1282,11
335381,31,1216,24
335438,31,1400,74
335401,31,1400,74
335400,35,1400,71
335437,35,1400,71
335436,35,1940,70
335399,35,1940,70
335442,44,2129,45
335398,44,2129,45
335397,46,1025,0
335463,46,1025,0
335469,37,894,37
335407,37,894,37
335499,36,918,36
335490,36,918,36
335485,36,918,36
335406,36,918,36
335497,36,918,36
335541,33,919,38
335405,33,919,38
335540,31,916,38
335404,31,916,38
335556,32,918,37
335403,32,918,37
335413,32,920,38
335412,33,920,38
335411,35,921,38
335410,37,918,38
335409,35,1144,0
335419,39,1271,66
335418,42,1342,7
335417,36,1155,0
335416,35,1113,0
335415,32,1026,0
335563,33,1068,16
335562,27,837,37
335561,18,904,36
335567,18,1282,11
335589,18,1264,14
335596,19,1337,4
335435,14,975,16
335434,15,1022,15
335433,16,1137,58
335432,22,1539,50
335431,29,1229,17
335430,30,1295,12
335441,24,1065,26
335440,23,1055,42
335439,25,1121,40
335447,26,1199,62
335446,32,1440,4
335445,25,1117,0
335444,23,1044,73
335443,25,1109,35
335452,23,1035,16
335451,21,1585,37
335450,34,2367,48
335449,33,1521,44
335448,46,2113,100
335462,57,2504,91
335461,62,2020,3
335460,69,2220,70
335459,68,1663,0
335458,71,1706,50
335468,71,1725,23
335467,69,0,0
335466,67,1600,0
335465,62,1600,0
335464,58,1439,0
335474,57,1344,65
335473,60,1448,48
335472,58,1451,38
335471,58,1410,18
335470,61,1469,24
335491,0,1581,45
335595,0,1581,45
335612,67,1630,30
335489,67,1630,30
335618,67,1630,30
335611,66,1583,14
335488,66,1583,14
335617,66,1583,14
335624,67,1629,40
335487,67,1629,40
335486,65,1569,0
335623,65,1569,0
335496,60,1456,3
335641,60,1456,3
335639,60,1456,3
335651,60,1456,3
335495,52,955,0
335675,52,955,0
335494,53,1694,50
335674,53,1694,50
335493,54,1747,41
335673,54,1747,41
335679,54,1744,17
335492,54,1744,17
335685,53,1690,4
335504,53,1690,4
335503,49,1577,0
335691,49,1577,0
335702,49,1582,16
335502,49,1582,16
335708,53,1714,65
335501,53,1714,65
335714,56,1805,6
335498,56,1805,6
335508,56,1807,57
335507,56,1804,2
335506,50,1646,50
335505,53,1687,4
335500,54,1043,0
335720,55,1348,77
335727,60,1458,68
335745,62,1514,55
335758,61,1487,29
335812,59,1442,18
335779,59,1442,18
335811,58,1406,51
335828,59,1434,43
335827,58,1420,41
335843,57,1377,55
335945,56,1369,53
335886,56,1369,53
335901,56,1369,53
335903,56,1369,53
335885,55,1327,56
335944,55,1327,56
335950,54,1311,29
335949,54,1307,50
335960,53,1308,50
335976,55,1329,49
335992,56,1366,48
336069,61,1491,55
336110,61,1491,55
336009,61,1491,55
336070,61,1491,55
336008,63,1542,47
336109,63,1542,47
336108,62,1525,15
336107,61,1485,12
336130,60,1470,15
336129,61,1480,26
336151,59,1421,0
336173,58,1422,10
336189,58,1421,54
336200,63,1540,76
336228,65,1577,25
336249,66,893,25
336265,66,916,25
336281,65,915,1
336300,65,918,25
336323,55,913,31
336339,44,914,34
336355,41,921,34
336397,42,1331,74
336408,46,1487,0
336425,48,1541,56
336469,51,1627,43
336463,51,1627,43
336486,50,1637,21
336503,50,1637,21
336515,48,1576,13
336537,48,1576,1
336549,0,1253,61
336560,48,1169,27
336571,48,1185,65
336593,0,1141,0
336649,44,1061,11
336659,41,1244,1
336658,35,1108,0
336656,32,843,29
336655,33,1478,56
336671,32,1468,31
336687,37,1644,43
336698,40,1818,48
336709,43,1937,32
336730,42,1924,34
336741,41,1858,10
336752,41,1852,42
336763,51,2278,51
336784,54,1755,54
335545,54,1741,5
335544,51,1655,28
335543,58,1858,39
335542,58,1879,15
335560,61,1962,35
335559,56,1797,0
335558,48,1556,11
335557,49,1579,20
335566,49,1590,30
335565,50,1627,11
335564,50,1593,0
335572,49,1588,16
335571,50,1626,19
335570,52,1683,27
335569,54,1737,38
335568,55,1763,10
336809,54,1022,0
336819,52,1265,0
336841,49,1173,0
336879,50,1194,61
336878,51,1246,60
336917,52,1255,46
335588,52,1275,51
336916,52,1275,51
335587,55,1338,76
336915,55,1338,76
335586,59,1439,56
336914,59,1439,56
335585,58,1421,43
336913,58,1421,43
335584,62,1505,44
336954,62,1505,44
336953,64,1562,28
335583,64,1562,28
335594,66,1612,41
335593,66,1611,5
335592,62,1504,0
335591,60,1470,23
335590,59,1414,37
336977,56,1371,0
336976,52,1295,0
336975,51,1238,0
336987,51,1229,0
336998,51,1229,7
337010,50,1219,15
335600,49,1152,0
335599,49,1205,0
335598,49,1154,8
335597,44,1014,3
337022,43,912,22
337046,44,1473,58
337045,55,1775,96
337044,68,2196,90
337055,70,1280,8
337087,69,1695,45
337085,71,1709,23
335616,71,1709,23
335615,65,1586,49
337084,65,1586,49
337101,63,1514,1
335614,63,1514,1
335613,58,1403,0
337118,58,1403,0
335622,48,1179,0
335621,45,1151,9
335620,46,1129,82
335619,50,1208,87
335628,54,1323,87
335627,58,1417,56
335626,60,1462,49
335625,62,1498,37
337130,61,1426,9
335646,61,1426,9
337142,58,1405,14
335645,58,1405,14
335644,57,1380,30
337162,57,1380,30
337182,58,1412,54
337194,58,1412,54
335643,58,1412,54
337222,61,1480,42
337248,61,1480,42
337228,61,1480,42
335640,61,1480,42
335650,63,1538,50
337247,63,1538,50
337246,65,1585,43
335649,65,1585,43
337269,65,1593,21
335648,65,1593,21
337287,65,1579,21
335647,65,1579,21
337304,64,1567,14
335642,64,1567,14
335656,64,1566,28
335655,64,1569,45
335654,67,1635,16
335653,66,1611,7
335652,65,1576,10
337408,66,1604,34
337356,66,1604,34
337362,66,1604,34
337407,64,1547,0
337405,66,1601,40
337404,70,1696,40
337402,70,1746,21
337419,68,1660,0
335667,64,1530,0
335666,55,1351,7
335665,57,1392,5
